sep=,
0.05,9095
0.1,9109
0.15,9120
0.2,9120
0.25,9120
0.3,9140
0.35,9161
0.4,9161
0.45,9214
0.5,9210
0.55,9241
0.6,9236
0.65,9296
0.7,9370
0.75,9466
0.8,9457
0.85,9481
0.9,9714
0.95,9714
