sep=,
0.05,9419
0.1,9311
0.15,9321
0.2,9284
0.25,9234
0.3,9233
0.35,9193
0.4,9223
0.45,9252
0.5,9362
0.55,9419
0.6,9545
0.65,9719
0.7,9722
0.75,9614
0.8,9712
0.85,9600
0.9,9650
0.95,9635
