sep=,
0.05,9180
0.1,9193
0.15,9193
0.2,9336
0.25,9533
0.3,9824
0.35,10066
0.4,10234
0.45,10685
0.5,10877
0.55,10890
0.6,11506
0.65,11768
0.7,12448
0.75,12913
0.8,13251
0.85,13277
0.9,13524
0.95,13885
